지점,일시,기온(℃),0.1mm 일 누적 강수량(mm),0.5mm 일 누적 강수량(mm),풍향(16방위),풍속(m/s),상대습도(%),현지기압(hPa),해면기압(hPa),일 누적 일사(hr),일 누적 일조(MJ/m2)
1563,2021-02-03 15:50,-.7,,0,228.1,3.6,82.1,,,,
1563,2021-02-03 16:00,-.8,,0,215.5,3.2,85.6,,,,
1563,2021-02-03 16:10,-.9,,0,182.1,3.2,87.3,,,,
1563,2021-02-03 16:20,-.8,,0,202.4,2.5,87.8,,,,
1563,2021-02-03 16:30,-.8,,0,215.1,1.6,87.8,,,,
1563,2021-02-03 16:40,-.7,,0,219.7,2,87.8,,,,
1563,2021-02-03 16:50,-.6,,0,226,2.7,87.8,,,,
1563,2021-02-03 17:00,-.6,,0,267.1,.4,87.8,,,,
1563,2021-02-03 17:10,-.6,,0,182.8,1.7,87.8,,,,
1563,2021-02-03 17:20,-.6,,0,235.8,2.7,87.8,,,,
1563,2021-02-03 17:30,-.8,,0,264.3,.9,87.8,,,,
1563,2021-02-03 17:40,-.9,,0,203.2,2.9,87.8,,,,
1563,2021-02-03 17:50,-1,,0,192.3,2.4,87.8,,,,
1563,2021-02-03 18:00,-1.2,,0,192.3,2.1,87.8,,,,
1563,2021-02-03 18:10,-1.4,,0,263.6,.9,87.8,,,,
1563,2021-02-03 18:20,-1.4,,0,285.4,.7,87.8,,,,
1563,2021-02-03 18:30,-1.3,,0,263.6,1.2,87.8,,,,
1563,2021-02-03 18:40,-1.2,,0,221.1,2.6,87.8,,,,
1563,2021-02-03 18:50,-1.3,,0,239,1,87.8,,,,
1563,2021-02-03 19:00,-1.2,,0,239.4,.3,87.8,,,,
1563,2021-02-03 19:10,-1,,0,233,2.2,87.8,,,,
1563,2021-02-03 19:20,-.8,,0,209.8,1.7,87.8,,,,
1563,2021-02-03 19:30,-.5,,0,165.2,1.5,87.8,,,,
1563,2021-02-03 19:40,-.5,,0,220,2,87.8,,,,
1563,2021-02-03 19:50,-.8,,0,198.9,.7,87.8,,,,
1563,2021-02-03 20:00,-1,,0,209.5,1.2,87.8,,,,
1563,2021-02-03 20:10,-1.1,,.5,224.9,1.3,87.8,,,,
1563,2021-02-03 20:20,-1.1,,.5,225.3,2.9,87.8,,,,
1563,2021-02-03 20:30,-1.1,,.5,289.6,1.2,87.8,,,,
1563,2021-02-03 20:40,-1.2,,.5,235.8,2.5,87.8,,,,
1563,2021-02-03 20:50,-1.1,,.5,217.2,1,87.8,,,,
1563,2021-02-03 21:00,-1.2,,1,235.5,2.8,87.8,,,,
1563,2021-02-03 21:10,-1.2,,1,245,3.4,87.8,,,,
1563,2021-02-03 21:20,-1.2,,1.5,257.3,2.1,87.8,,,,
1563,2021-02-03 21:30,-1,,1.5,228.1,.7,87.8,,,,
1563,2021-02-03 21:40,-1,,1.5,189.4,.9,87.8,,,,
1563,2021-02-03 21:50,-.9,,1.5,212.6,2.5,87.8,,,,
1563,2021-02-03 22:00,-.8,,2,269.6,2.4,87.8,,,,
1563,2021-02-03 22:10,-.6,,2,243.9,.5,87.8,,,,
1563,2021-02-03 22:20,-.5,,3,244.3,.4,87.8,,,,
1563,2021-02-03 22:30,-.5,,3,230.2,1.4,87.8,,,,
1563,2021-02-03 22:40,-.4,,3.5,195.1,.8,87.8,,,,
1563,2021-02-03 22:50,-.3,,4,44.6,.9,87.8,,,,
1563,2021-02-03 23:00,-.2,,4,312.8,1.8,87.8,,,,
1563,2021-02-03 23:10,-.1,,4,334.3,2.5,87.8,,,,
1563,2021-02-03 23:20,0,,4.5,305.5,1.8,87.8,,,,
1563,2021-02-03 23:30,.3,,5,327.6,2.6,87.8,,,,
1563,2021-02-03 23:40,.5,,5.5,294.9,3,87.8,,,,
1563,2021-02-03 23:50,.6,,5.5,297.4,5.9,87.8,,,,
1563,2021-02-04 00:00,.3,,6,333.2,4,87.9,,,,
1563,2021-02-04 00:10,.2,,0,328.7,5,87.8,,,,
1563,2021-02-04 00:20,0,,0,341.7,3,87.8,,,,
1563,2021-02-04 00:30,-.3,,.5,343.1,2,83,,,,
1563,2021-02-04 00:40,-.8,,.5,331.1,4.2,75.7,,,,
1563,2021-02-04 00:50,-1.2,,.5,344.1,5.1,76.1,,,,
1563,2021-02-04 01:00,-1.7,,.5,333.6,7.6,76.6,,,,
1563,2021-02-04 01:10,-2.3,,.5,327.6,5.1,71.9,,,,
1563,2021-02-04 01:20,-2.7,,.5,317.1,3.8,67.8,,,,
1563,2021-02-04 01:30,-3.1,,.5,319.9,5.4,67.3,,,,
1563,2021-02-04 01:40,-3.5,,.5,314.6,3.4,69.6,,,,
1563,2021-02-04 01:50,-3.7,,.5,350.8,2.7,69.7,,,,
1563,2021-02-04 02:00,-3.9,,.5,310.4,3.3,66.8,,,,
1563,2021-02-04 02:10,-4.3,,.5,300.2,4.9,67.8,,,,
1563,2021-02-04 02:20,-4.4,,.5,315.7,3.2,65.9,,,,
1563,2021-02-04 02:30,-4.6,,.5,314.6,2.7,61.5,,,,
1563,2021-02-04 02:40,-4.8,,.5,330.4,3.2,60,,,,
1563,2021-02-04 02:50,-5.1,,.5,341.3,3,58.7,,,,
1563,2021-02-04 03:00,-5.2,,.5,326.2,2.7,56,,,,
1563,2021-02-04 03:10,-5.6,,.5,296.3,3.2,58.1,,,,
1563,2021-02-04 03:20,-5.6,,.5,296,2.9,54.6,,,,
1563,2021-02-04 03:30,-5.4,,.5,305.1,3.4,48.3,,,,
1563,2021-02-04 03:40,-5.5,,.5,331.5,5.2,42.8,,,,
1563,2021-02-04 03:50,-5.7,,.5,275.2,3.9,40.9,,,,
1563,2021-02-04 04:00,-5.9,,.5,344.5,5.7,42.4,,,,
1563,2021-02-04 04:10,-6.2,,.5,8,3,41.6,,,,
1563,2021-02-04 04:20,-6.5,,.5,299.8,4.2,40.9,,,,
1563,2021-02-04 04:30,-6.5,,.5,304.8,3.8,40.5,,,,
1563,2021-02-04 04:40,-6.6,,.5,339.9,1.8,40.8,,,,
1563,2021-02-04 04:50,-7.4,,.5,16.5,.6,47.4,,,,
1563,2021-02-04 05:00,-8.3,,.5,25.6,1.2,55.4,,,,
1563,2021-02-04 05:10,-7.8,,.5,331.1,3.3,51.3,,,,
1563,2021-02-04 05:20,-7.2,,.5,314.6,2.9,44.7,,,,
1563,2021-02-04 05:30,-8.2,,.5,347.3,.6,49.5,,,,
1563,2021-02-04 05:40,-8.7,,.5,16.8,.8,55.1,,,,
1563,2021-02-04 05:50,-9.3,,.5,39.7,.9,60.6,,,,
1563,2021-02-04 06:00,-9.6,,.5,58.3,0,66.4,,,,
1563,2021-02-04 06:10,-9.7,,.5,17.9,0,68.9,,,,
1563,2021-02-04 06:20,-10.2,,.5,33.3,0,68.8,,,,
1563,2021-02-04 06:30,-10.3,,1,18.9,0,70.7,,,,
1563,2021-02-04 06:40,-10.7,,1,355.4,0,71.3,,,,
1563,2021-02-04 06:50,-10.6,,1,337.4,0,73,,,,
1563,2021-02-04 07:00,-10.3,,1,1.4,0,72.6,,,,
1563,2021-02-04 07:10,-10,,1,329,0,70,,,,
1563,2021-02-04 07:20,-10.3,,1,2.4,0,68.6,,,,
1563,2021-02-04 07:30,-10.8,,1,337.1,0,69.5,,,,
1563,2021-02-04 07:40,-10.8,,1,343.1,0,71.2,,,,
1563,2021-02-04 07:50,-10.2,,1,326.9,0,71.7,,,,
1563,2021-02-04 08:00,-9.7,,1,355.4,0,68.5,,,,
1563,2021-02-04 08:10,-9.3,,1,313.2,0,63.8,,,,
1563,2021-02-04 08:20,-8.8,,1,336,.8,56.1,,,,
1563,2021-02-04 08:30,-8.5,,1,332.2,1.4,54.5,,,,
1563,2021-02-04 08:40,-8,,1,314.6,.8,47.3,,,,
1563,2021-02-04 08:50,-7.5,,1,344.5,.5,43,,,,
1563,2021-02-04 09:00,-6.9,,1,226.7,1.1,42,,,,
1563,2021-02-04 09:10,-6.8,,1,321.3,0,37.7,,,,
1563,2021-02-04 09:20,-6.8,,1,280.5,1.8,36.7,,,,
1563,2021-02-04 09:30,-6.7,,1,296.7,1.9,35,,,,
1563,2021-02-04 09:40,-6.1,,1,228.5,1.4,35.7,,,,
1563,2021-02-04 09:50,-5.8,,1,224.6,.8,35.1,,,,
1563,2021-02-04 10:00,-5.9,,1,319.2,.4,30.6,,,,
1563,2021-02-04 10:10,-5.6,,1,305.8,.7,30.9,,,,
1563,2021-02-04 10:20,-5.5,,1,297,2.3,31.1,,,,
1563,2021-02-04 10:30,-5.2,,1,295.6,2.2,31,,,,
1563,2021-02-04 10:40,-5.7,,1,313.9,2.6,25.5,,,,
1563,2021-02-04 10:50,-5.4,,1,316.7,2.5,24.3,,,,
1563,2021-02-04 11:00,-4.8,,1,252.4,1.7,28.3,,,,
1563,2021-02-04 11:10,-4.8,,1,251.7,1.9,27.6,,,,
1563,2021-02-04 11:20,-4.6,,1,34.1,.2,25.8,,,,
1563,2021-02-04 11:30,-3.2,,1,200.7,0,27.1,,,,
1563,2021-02-04 11:40,-3.3,,1,23.2,1.1,26.3,,,,
1563,2021-02-04 11:50,-3.4,,1,125.1,1,25.7,,,,
1563,2021-02-04 12:00,-2.9,,1,99.4,.7,26.7,,,,
1563,2021-02-04 12:10,-2.9,,1,290.3,1.7,24.5,,,,
1563,2021-02-04 12:20,-3.2,,1,271.7,1.9,23.8,,,,
1563,2021-02-04 12:30,-3.5,,1,322.7,1,24,,,,
1563,2021-02-04 12:40,-3.2,,1,309.7,2.1,24.5,,,,
1563,2021-02-04 12:50,-3.1,,1,335.3,0,26.6,,,,
1563,2021-02-04 13:00,-2.6,,1,329.4,2,24.8,,,,
1563,2021-02-04 13:10,-2.6,,1,291.7,1.9,25.9,,,,
1563,2021-02-04 13:20,-2.5,,1,343.8,1.1,27.3,,,,
1563,2021-02-04 13:30,-2.6,,1,338.9,.6,25.7,,,,
1563,2021-02-04 13:40,-1.8,,1,354,.2,25.9,,,,
1563,2021-02-04 13:50,-.8,,1,208.4,.6,27.8,,,,
1563,2021-02-04 14:00,-.3,,1,206.3,.9,26,,,,
1563,2021-02-04 14:10,-.6,,1,226,1.5,25.2,,,,
1563,2021-02-04 14:20,-1.5,,1,321.6,.7,21.5,,,,
1563,2021-02-04 14:30,-.8,,1,224.2,1,26.7,,,,
1563,2021-02-04 14:40,-.4,,1,300.5,0,22.6,,,,
1563,2021-02-04 14:50,-.9,,1,150.4,2.1,24.5,,,,
1563,2021-02-04 15:00,-1.7,,1,105.4,2.3,28.3,,,,
1563,2021-02-04 15:10,-1.1,,1,118.1,1.8,28.1,,,,
1563,2021-02-04 15:20,-1.1,,1,121.6,1.9,27.9,,,,
1563,2021-02-04 15:30,-.8,,1,148.3,0,27.1,,,,
1563,2021-02-04 15:40,-.6,,1,136.7,.8,27,,,,
1563,2021-02-04 15:50,0,,1,316.7,0,25.5,,,,
1563,2021-02-04 16:00,-.2,,1,151.5,0,27,,,,
1563,2021-02-04 16:10,-.5,,1,238.7,1.3,30.4,,,,
1563,2021-02-04 16:20,-.6,,1,311.8,2,32,,,,
1563,2021-02-04 16:30,-.7,,1,255.5,2.4,32.9,,,,
1563,2021-02-04 16:40,-.7,,1,246,1.5,33.2,,,,
1563,2021-02-04 16:50,-.6,,1,253.8,1.6,33.5,,,,
1563,2021-02-04 17:00,-1.7,,1,21.4,2.6,30.9,,,,
1563,2021-02-04 17:10,-2.1,,1,17.9,.7,34.8,,,,
1563,2021-02-04 17:20,-2.7,,1,46.7,1.2,34.8,,,,
1563,2021-02-04 17:30,-3,,1,59.4,1.5,37.6,,,,
1563,2021-02-04 17:40,-3.1,,1,4.5,.7,39.4,,,,
1563,2021-02-04 17:50,-3.5,,1,9.8,.8,41.6,,,,
1563,2021-02-04 18:00,-3.9,,1,311.1,0,45.7,,,,
1563,2021-02-04 18:10,-4.3,,1,8.4,.5,47.6,,,,
1563,2021-02-04 18:20,-4.6,,1,267.5,0,48.5,,,,
1563,2021-02-04 18:30,-4.6,,1,325.5,1,51.4,,,,
1563,2021-02-04 18:40,-4.5,,1,326.2,.9,49.7,,,,
1563,2021-02-04 18:50,-4.6,,1,273.5,1,48.8,,,,
1563,2021-02-04 19:00,-4.6,,1,307.6,1.1,49.6,,,,
1563,2021-02-04 19:10,-4.6,,1,284,.5,49.3,,,,
1563,2021-02-04 19:20,-4.7,,1,273.1,.6,51.6,,,,
1563,2021-02-04 19:30,-4.9,,1,295.6,.3,52.9,,,,
1563,2021-02-04 19:40,-5.2,,1,303.7,0,55.1,,,,
1563,2021-02-04 19:50,-5.5,,1,11.9,0,56.7,,,,
1563,2021-02-04 20:00,-5.6,,1,262.6,0,56.8,,,,
1563,2021-02-04 20:10,-5.8,,1,125.8,0,57.5,,,,
1563,2021-02-04 20:20,-5.9,,1,124.8,0,58.3,,,,
1563,2021-02-04 20:30,-6,,1,107.9,0,58.3,,,,
1563,2021-02-04 20:40,-5.9,,1,87.1,.4,59.5,,,,
1563,2021-02-04 20:50,-6,,1,96.3,0,59.6,,,,
1563,2021-02-04 21:00,-6.2,,1,108.6,.9,61.9,,,,
1563,2021-02-04 21:10,-6.1,,1,139.5,.5,62.8,,,,
1563,2021-02-04 21:20,-6,,1,117.4,0,62.5,,,,
1563,2021-02-04 21:30,-5.9,,1,151.1,.6,61.8,,,,
1563,2021-02-04 21:40,-5.9,,1,116,0,61.6,,,,
1563,2021-02-04 21:50,-6,,1,74.1,.4,62,,,,
1563,2021-02-04 22:00,-6,,1,103.3,0,61,,,,
1563,2021-02-04 22:10,-5.9,,1,102.6,0,60.9,,,,
1563,2021-02-04 22:20,-6,,1,78,.2,61.7,,,,
1563,2021-02-04 22:30,-6,,1,66.4,0,62.3,,,,
1563,2021-02-04 22:40,-6,,1,76.2,.5,64,,,,
1563,2021-02-04 22:50,-5.8,,1,111,.4,65.6,,,,
1563,2021-02-04 23:00,-5.6,,1,104,.6,66,,,,
1563,2021-02-04 23:10,-5,,1,88.5,1.1,63.8,,,,
1563,2021-02-04 23:20,-4.7,,1,100.8,1.1,59.3,,,,
1563,2021-02-04 23:30,-5.4,,1,71,1.3,61.3,,,,
1563,2021-02-04 23:40,-5.8,,1,95.9,.9,64.6,,,,
1563,2021-02-04 23:50,-5.8,,1,57.6,.7,65.2,,,,
1563,2021-02-05 00:00,-5.7,,1,92.8,.8,66.2,,,,
1563,2021-02-05 00:10,-5.8,,0,114.2,1,65.7,,,,
1563,2021-02-05 00:20,-5.6,,0,111.7,1,64.1,,,,
1563,2021-02-05 00:30,-5.8,,0,95.6,1,64.8,,,,
1563,2021-02-05 00:40,-5.7,,0,130.7,.6,64.7,,,,
1563,2021-02-05 00:50,-5.7,,0,108.9,.8,65.6,,,,
1563,2021-02-05 01:00,-5.6,,0,106.8,.8,65,,,,
1563,2021-02-05 01:10,-5.5,,0,100.1,1.1,64.7,,,,
1563,2021-02-05 01:20,-5.6,,0,98.7,1.3,64.1,,,,
1563,2021-02-05 01:30,-5.4,,0,98.7,.9,65.6,,,,
1563,2021-02-05 01:40,-5.2,,0,139.2,1.2,65.6,,,,
1563,2021-02-05 01:50,-5.2,,0,113.2,1.7,65.3,,,,
1563,2021-02-05 02:00,-5.3,,0,91,1,64.8,,,,
1563,2021-02-05 02:10,-5.2,,0,124.8,1.2,65.1,,,,
1563,2021-02-05 02:20,-5.1,,0,101.6,1.7,65.5,,,,
1563,2021-02-05 02:30,-5.1,,0,94.5,1.2,65.9,,,,
1563,2021-02-05 02:40,-5.2,,0,93.5,.6,66.9,,,,
1563,2021-02-05 02:50,-5.4,,0,124.8,.3,67.2,,,,
1563,2021-02-05 03:00,-5.6,,0,87.1,.4,72.8,,,,
1563,2021-02-05 03:10,-5.3,,0,113.2,1.1,74.8,,,,
1563,2021-02-05 03:20,-5,,0,96.3,1.1,74.5,,,,
1563,2021-02-05 03:30,-4.9,,0,124.1,1.2,73.1,,,,
1563,2021-02-05 03:40,-4.9,,0,127.9,1.8,72,,,,
1563,2021-02-05 03:50,-4.8,,0,116,.9,72.2,,,,
1563,2021-02-05 04:00,-5.1,,0,98.7,0,73.1,,,,
1563,2021-02-05 04:10,-5.4,,0,86.4,0,75.7,,,,
1563,2021-02-05 04:20,-5.6,,0,84.7,0,78.1,,,,
1563,2021-02-05 04:30,-5.6,,0,130.4,.7,80.3,,,,
1563,2021-02-05 04:40,-5.7,,0,62.2,.6,81.8,,,,
1563,2021-02-05 04:50,-5.8,,0,120.5,1,82.4,,,,
1563,2021-02-05 05:00,-5.8,,0,112.4,.7,83.3,,,,
1563,2021-02-05 05:10,-5.8,,0,134.6,.8,83.6,,,,
1563,2021-02-05 05:20,-5.6,,0,118.4,0,84.7,,,,
1563,2021-02-05 05:30,-5.6,,0,98.4,0,85.2,,,,
1563,2021-02-05 05:40,-5.6,,0,87.5,.3,85.7,,,,
1563,2021-02-05 05:50,-5.7,,0,117.7,.6,85.9,,,,
1563,2021-02-05 06:00,-5.3,,0,116.3,1,86.8,,,,
1563,2021-02-05 06:10,-5.4,,0,119.8,.7,87.1,,,,
1563,2021-02-05 06:20,-5.3,,0,75.5,.2,87,,,,
1563,2021-02-05 06:30,-5.4,,0,137.8,0,87.8,,,,
1563,2021-02-05 06:40,-5.4,,0,136.7,0,87.8,,,,
1563,2021-02-05 06:50,-5.5,,0,109.3,0,87.8,,,,
1563,2021-02-05 07:00,-5.4,,0,125.8,.7,87.9,,,,
1563,2021-02-05 07:10,-5.5,,0,104.7,0,87.8,,,,
1563,2021-02-05 07:20,-5.5,,0,65.3,0,87.8,,,,
1563,2021-02-05 07:30,-5.6,,0,84.3,0,87.8,,,,
1563,2021-02-05 07:40,-5.5,,0,78.3,0,87.8,,,,
1563,2021-02-05 07:50,-5.2,,0,78.7,0,87.9,,,,
1563,2021-02-05 08:00,-4.9,,0,115.3,.4,87.8,,,,
1563,2021-02-05 08:10,-4.6,,0,139.5,0,87.9,,,,
1563,2021-02-05 08:20,-4.5,,0,139.5,0,87.8,,,,
1563,2021-02-05 08:30,-4,,0,132.5,0,87.8,,,,
1563,2021-02-05 08:40,-3.5,,0,159.2,0,87.8,,,,
1563,2021-02-05 08:50,-2.8,,0,159.2,0,86.6,,,,
1563,2021-02-05 09:00,-2.1,,0,143,.4,82.1,,,,
1563,2021-02-05 09:10,-1.7,,0,161.3,.6,79.4,,,,
1563,2021-02-05 09:20,-1.4,,0,157.4,0,76.4,,,,
1563,2021-02-05 09:30,-1.1,,0,198.6,0,74.9,,,,
1563,2021-02-05 09:40,-.9,,0,130.4,.5,73.9,,,,
1563,2021-02-05 09:50,-.5,,0,207.4,.7,73.7,,,,
1563,2021-02-05 10:00,.2,,0,182.8,.8,72.9,,,,
1563,2021-02-05 10:10,1,,0,200.7,.7,71.2,,,,
1563,2021-02-05 10:20,.9,,0,139.2,.5,70,,,,
1563,2021-02-05 10:30,1.1,,0,155.7,.4,70.9,,,,
1563,2021-02-05 10:40,1,,0,175.7,1,71.2,,,,
1563,2021-02-05 10:50,1.3,,0,181.7,1.2,73.4,,,,
1563,2021-02-05 11:00,1.8,,0,222.5,3.5,75.3,,,,
1563,2021-02-05 11:10,2,,0,256.6,3.7,77.9,,,,
1563,2021-02-05 11:20,2.4,,0,201,3.1,78.2,,,,
1563,2021-02-05 11:30,2.5,,0,206.7,3.3,77.7,,,,
1563,2021-02-05 11:40,2.7,,0,196.8,2.2,76.4,,,,
1563,2021-02-05 11:50,3.5,,0,213,2.6,75.6,,,,
1563,2021-02-05 12:00,4,,0,144.8,1.2,73.7,,,,
1563,2021-02-05 12:10,4.6,,0,174.3,3.5,72.5,,,,
1563,2021-02-05 12:20,4.4,,0,232.3,3.2,72.4,,,,
1563,2021-02-05 12:30,4.5,,0,195.4,1.9,74.3,,,,
1563,2021-02-05 12:40,4.3,,0,183.1,2,73.2,,,,
1563,2021-02-05 12:50,4.4,,0,306.9,.9,74.5,,,,
1563,2021-02-05 13:00,3.9,,0,209.1,2.9,73.1,,,,
1563,2021-02-05 13:10,3.4,,0,228.5,1.8,75.7,,,,
1563,2021-02-05 13:20,3.4,,0,278.7,3.1,77.4,,,,
1563,2021-02-05 13:30,4,,0,203.5,3.4,78,,,,
1563,2021-02-05 13:40,4.6,,0,187.3,1.2,77,,,,
1563,2021-02-05 13:50,4.8,,0,235.1,2.3,75.6,,,,
1563,2021-02-05 14:00,4.4,,0,213,3.6,75.2,,,,
1563,2021-02-05 14:10,4.5,,0,195.4,2.1,76.7,,,,
1563,2021-02-05 14:20,4.8,,0,206.7,3.4,76.5,,,,
1563,2021-02-05 14:30,5.2,,0,215.1,1.1,76.4,,,,
1563,2021-02-05 14:40,5.3,,0,246,2.8,75.6,,,,
1563,2021-02-05 14:50,5.3,,0,265.4,2.2,75.7,,,,
1563,2021-02-05 15:00,4.9,,0,253.1,2.9,76.2,,,,
1563,2021-02-05 15:10,4.6,,0,199.6,3.3,76.8,,,,
1563,2021-02-05 15:20,4.5,,0,203.2,4.2,77.5,,,,
1563,2021-02-05 15:30,4.5,,0,195.4,1.9,78,,,,
1563,2021-02-05 15:40,4.4,,0,207,1.8,78.7,,,,
1563,2021-02-05 15:50,4.4,,0,216.9,1.6,79.1,,,,
1563,2021-02-05 16:00,4.6,,0,222.8,.8,79.6,,,,
1563,2021-02-05 16:10,4.7,,0,296.7,2.7,80,,,,
1563,2021-02-05 16:20,4.8,,0,265.4,.9,80.1,,,,
1563,2021-02-05 16:30,4.8,,0,237.3,2.3,80,,,,
1563,2021-02-05 16:40,4.8,,0,226.4,2.7,80.1,,,,
1563,2021-02-05 16:50,4.8,,0,258.7,2.4,80.4,,,,
1563,2021-02-05 17:00,4.9,,0,173.6,.5,80.1,,,,
1563,2021-02-05 17:10,4.8,,0,139.5,1.7,80.1,,,,
1563,2021-02-05 17:20,4.5,,0,195.8,1.2,81,,,,
1563,2021-02-05 17:30,4.2,,0,187.7,2,82.3,,,,
1563,2021-02-05 17:40,4.1,,0,221.1,2.1,83.7,,,,
1563,2021-02-05 17:50,3.9,,0,251.3,.6,84.5,,,,
1563,2021-02-05 18:00,3.8,,0,204.6,.7,85.2,,,,
1563,2021-02-05 18:10,3.7,,0,351.2,.5,85.9,,,,
1563,2021-02-05 18:20,3.6,,0,219.3,2.2,86.6,,,,
1563,2021-02-05 18:30,3.4,,0,325.5,0,86.9,,,,
1563,2021-02-05 18:40,3.4,,0,184.9,1,87.5,,,,
1563,2021-02-05 18:50,3.3,,0,150.8,1.2,87.8,,,,
1563,2021-02-05 19:00,3.3,,0,234.8,1.2,87.8,,,,
1563,2021-02-05 19:10,3.2,,0,219.3,.6,87.8,,,,
1563,2021-02-05 19:20,3.3,,0,224.9,1.7,87.8,,,,
1563,2021-02-05 19:30,3.4,,0,198.6,1,87.8,,,,
1563,2021-02-05 19:40,3.3,,0,176.1,.7,87.8,,,,
1563,2021-02-05 19:50,3.3,,0,65,.3,87.8,,,,
1563,2021-02-05 20:00,3.4,,0,203.5,1.1,87.8,,,,
1563,2021-02-05 20:10,3.5,,0,221.1,.7,87.8,,,,
1563,2021-02-05 20:20,3.5,,0,203.9,2,87.8,,,,
1563,2021-02-05 20:30,3.5,,0,175.7,1.7,87.8,,,,
1563,2021-02-05 20:40,3.4,,0,221.4,1.2,87.8,,,,
1563,2021-02-05 21:00,3.3,,0,272.1,.6,87.8,,,,
1563,2021-02-05 21:10,3.2,,0,188,.4,87.9,,,,
1563,2021-02-05 21:20,3.1,,0,200.7,0,87.8,,,,
1563,2021-02-05 21:30,3,,0,223.2,1.7,87.8,,,,
1563,2021-02-05 21:40,2.9,,0,207.7,.5,87.8,,,,
1563,2021-02-05 21:50,3.1,,0,241.5,2,87.8,,,,
1563,2021-02-05 22:00,2.9,,0,235.1,1.3,87.8,,,,
1563,2021-02-05 22:10,2.8,,0,258.7,0,87.8,,,,
1563,2021-02-05 22:20,2.8,,0,149.7,.2,87.8,,,,
1563,2021-02-05 22:30,2.5,,0,153.6,.5,87.8,,,,
1563,2021-02-05 22:40,2,,0,136.7,1.9,87.8,,,,
1563,2021-02-05 22:50,1.8,,0,134.6,0,87.8,,,,
1563,2021-02-05 23:00,1.5,,0,131.4,.6,87.9,,,,
1563,2021-02-05 23:10,1.2,,0,161,0,87.9,,,,
1563,2021-02-05 23:20,.9,,0,174.3,0,87.8,,,,
1563,2021-02-05 23:30,.9,,0,158.2,.9,87.8,,,,
1563,2021-02-05 23:40,.9,,0,89.6,0,87.8,,,,
1563,2021-02-05 23:50,.9,,0,130,.6,87.8,,,,
1563,2021-02-06 00:00,1,,0,161,.4,87.8,,,,
1563,2021-02-06 00:10,1,,0,159.9,0,87.8,,,,
1563,2021-02-06 00:20,1.2,,0,139.9,.5,87.8,,,,
1563,2021-02-06 00:30,1.4,,0,216.9,.3,87.8,,,,
1563,2021-02-06 00:40,1.7,,0,117.4,0,87.8,,,,
1563,2021-02-06 00:50,1.6,,0,179.6,0,87.8,,,,
1563,2021-02-06 01:00,1.8,,0,167.6,0,87.8,,,,
1563,2021-02-06 01:10,1.8,,0,146.6,0,87.8,,,,
1563,2021-02-06 01:20,1.7,,0,322,0,87.8,,,,
1563,2021-02-06 01:30,1.8,,0,296.3,0,87.8,,,,
1563,2021-02-06 01:40,2.2,,0,268.2,.6,87.8,,,,
1563,2021-02-06 01:50,2.3,,0,190.5,0,87.8,,,,
1563,2021-02-06 02:00,2.3,,0,215.1,0,87.8,,,,
1563,2021-02-06 02:10,2.3,,0,220,0,87.9,,,,
1563,2021-02-06 02:20,2.4,,0,151.1,0,87.8,,,,
1563,2021-02-06 02:30,2.3,,0,114.2,.8,87.8,,,,
1563,2021-02-06 02:40,2.5,,0,26.7,1,87.8,,,,
1563,2021-02-06 02:50,2.5,,0,43.2,.9,87.8,,,,
1563,2021-02-06 03:00,2.4,,0,222.8,0,87.8,,,,
1563,2021-02-06 03:10,2.3,,0,154.3,0,87.9,,,,
1563,2021-02-06 03:30,2.5,,0,85.4,0,87.8,,,,
1563,2021-02-06 03:40,2.6,,0,58.3,0,87.9,,,,
1563,2021-02-06 03:50,2.6,,0,163.4,.3,87.8,,,,
1563,2021-02-06 04:00,2.7,,0,120.9,0,87,,,,
1563,2021-02-06 04:10,2.5,,0,107.2,0,86.9,,,,
1563,2021-02-06 04:20,2.5,,0,119.5,.6,86.8,,,,
1563,2021-02-06 04:30,2.4,,0,82.6,0,87.6,,,,
1563,2021-02-06 04:40,2.4,,0,96.6,.3,87.9,,,,
1563,2021-02-06 04:50,2.5,,0,80.1,0,87.8,,,,
1563,2021-02-06 05:00,2.5,,0,107.9,1.2,87.9,,,,
1563,2021-02-06 05:10,2.6,,0,118.4,.6,87.6,,,,
1563,2021-02-06 05:20,2.6,,0,112.8,.3,87.3,,,,
1563,2021-02-06 05:30,2.6,,0,89.6,.4,87.5,,,,
1563,2021-02-06 05:40,2.7,,0,110,0,87.1,,,,
1563,2021-02-06 05:50,2.8,,0,119.1,.1,86.7,,,,
1563,2021-02-06 06:00,2.8,,0,119.8,1,86.7,,,,
1563,2021-02-06 06:10,3,,0,85.4,.8,86.7,,,,
1563,2021-02-06 06:20,3,,0,113.2,.7,86.3,,,,
1563,2021-02-06 06:30,3.1,,0,119.5,.7,85.9,,,,
1563,2021-02-06 06:40,3.1,,0,117.4,.3,85.8,,,,
1563,2021-02-06 06:50,3.1,,0,136.7,0,86,,,,
1563,2021-02-06 07:00,3.2,,0,122.3,.1,86.2,,,,
1563,2021-02-06 07:10,3.1,,0,97,1,86.5,,,,
1563,2021-02-06 07:20,3.1,,0,113.9,0,86.9,,,,
1563,2021-02-06 07:30,3,,0,140.9,0,86.9,,,,
1563,2021-02-06 07:40,2.9,,0,145.8,0,87.3,,,,
1563,2021-02-06 07:50,2.9,,0,165.2,0,87.8,,,,
